,temperature,year,work,cloud_cover,sin_day,cos_day,cos_time,sin_time,sin_day_of_week,cos_day_of_week,last_day_load,last_week_load,day_load_mean,day_temperature_mean,last_hour_load,last_hour_temperature,last_hour_temperature,load,date,load_prediction
785,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1337.0,62.500000000000036,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.7384
786,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1336.1666666666667,62.45833333333337,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.6716
787,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1335.3333333333333,62.41666666666671,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.6047
788,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1334.5,62.375000000000036,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.5377
789,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.8660254037844387,0.49999999999999994,0.8660254037844386,0.5000000000000001,1359.0,1319.0,1333.6666666666667,62.33333333333337,1347.0,63.0,63.0,1327.0,2017-02-28 10:00:00,1314.4708
790,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1332.9166666666667,62.29166666666671,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1327.2057
791,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1332.1666666666667,62.250000000000036,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1327.1342
792,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1331.4166666666667,62.20833333333337,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1327.0592
793,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1330.6666666666667,62.16666666666671,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1326.984
794,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1329.9166666666667,62.125000000000036,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1326.9089
795,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1329.1666666666667,62.08333333333337,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1326.8337
796,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1328.4166666666667,62.04166666666671,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1326.7585
797,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1327.6666666666667,62.000000000000036,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1326.6836
798,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1327.75,62.000000000000036,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1326.6897
799,62.0,2017,1,0.0,0.8498170915275278,0.5270777086423722,-0.9659258262890682,0.258819045102521,0.8660254037844386,0.5000000000000001,1379.0,1332.0,1327.8333333333333,62.000000000000036,1327.0,62.0,62.0,1329.0,2017-02-28 11:00:00,1326.6959
