date,load,work,temp,dewp,pload
2017-09-03 22:00:00,2551.0,False,97.0,54.0,2537
2017-09-03 23:00:00,2615.0,False,95.0,54.0,2594
2017-09-04 00:00:00,2596.0,False,94.5,53.5,2699
2017-09-04 01:00:00,2511.0,False,92.0,56.0,2650
2017-09-04 02:00:00,2415.0,False,91.0,58.0,2572
2017-09-04 03:00:00,2353.0,False,88.0,60.0,2470
2017-09-04 04:00:00,2265.0,False,87.0,60.0,2368
2017-09-04 05:00:00,2152.0,False,84.0,62.0,2223
2017-09-04 06:00:00,2004.0,False,83.0,62.0,2030
2017-09-04 07:00:00,1871.0,False,81.0,63.0,1859
2017-09-04 08:00:00,1761.0,False,79.0,63.0,1738
2017-09-04 09:00:00,1675.0,False,78.0,64.0,1671
2017-09-04 10:00:00,1615.0,False,76.0,64.0,1610
2017-09-04 11:00:00,1560.0,False,76.0,64.0,1587
2017-09-04 12:00:00,1541.0,False,75.5,63.0,1596
2017-09-04 13:00:00,1550.0,False,75.0,61.0,1653
2017-09-04 14:00:00,1543.0,False,79.0,62.0,1729
2017-09-04 15:00:00,1599.0,False,81.0,64.0,1812
2017-09-04 16:00:00,1722.0,False,85.0,63.0,1889
2017-09-04 17:00:00,1863.0,False,90.0,62.0,2015
2017-09-04 18:00:00,2007.0,False,92.0,61.0,2144
2017-09-04 19:00:00,2205.0,False,97.0,56.0,2239
2017-09-04 20:00:00,2368.0,False,98.0,58.0,2328
2017-09-04 21:00:00,2526.0,False,101.0,57.0,2429
2017-09-04 22:00:00,2645.0,False,102.0,52.0,2537
2017-09-04 23:00:00,2702.0,False,101.0,52.0,2594
2017-09-05 00:00:00,2730.0,True,100.0,50.5,2699
2017-09-05 01:00:00,2682.0,True,94.0,54.0,2650
2017-09-05 02:00:00,2523.0,True,91.0,49.0,2572
2017-09-05 03:00:00,2447.0,True,90.0,50.0,2470
2017-09-05 04:00:00,2339.0,True,88.0,58.0,2368
2017-09-05 05:00:00,2196.0,True,85.0,58.0,2223
2017-09-05 06:00:00,2016.0,True,84.5,58.5,2030
2017-09-05 07:00:00,1855.0,True,82.0,59.0,1859
2017-09-05 08:00:00,1750.0,True,80.0,59.0,1738
2017-09-05 09:00:00,1654.0,True,79.0,59.0,1671
2017-09-05 10:00:00,1592.0,True,79.0,56.0,1610
2017-09-05 11:00:00,1563.0,True,77.0,58.0,1587
2017-09-05 12:00:00,1568.0,True,76.0,58.5,1596
2017-09-05 13:00:00,1626.0,True,77.0,59.0,1653
2017-09-05 14:00:00,1704.0,True,80.0,60.0,1729
2017-09-05 15:00:00,1779.0,True,84.0,60.0,1812
2017-09-05 16:00:00,1899.0,True,90.0,59.0,1889
2017-09-05 17:00:00,2031.0,True,94.0,56.0,2015
2017-09-05 18:00:00,2203.0,True,96.5,54.5,2144
2017-09-05 19:00:00,2374.0,True,101.0,47.0,2239
2017-09-05 20:00:00,2560.0,True,102.0,45.0,2328
2017-09-05 21:00:00,2677.0,True,103.0,42.0,2429
2017-09-05 22:00:00,2757.0,True,104.0,42.0,2537
2017-09-05 23:00:00,2813.0,True,102.0,39.0,2594
2017-09-06 00:00:00,2835.0,True,101.0,38.5,2699
2017-09-06 01:00:00,2797.0,True,97.0,38.0,2650
2017-09-06 02:00:00,2625.0,True,95.0,38.0,2572
2017-09-06 03:00:00,2506.0,True,89.0,51.0,2470
2017-09-06 04:00:00,2395.0,True,88.0,50.0,2368
2017-09-06 05:00:00,2217.0,True,87.0,41.0,2223
2017-09-06 06:00:00,2099.0,True,88.0,40.0,2030
2017-09-06 07:00:00,1835.0,True,87.0,38.0,1859
2017-09-06 08:00:00,1707.0,True,85.0,39.0,1738
2017-09-06 09:00:00,1627.0,True,79.0,44.0,1671
2017-09-06 10:00:00,1565.0,True,75.0,47.0,1610
2017-09-06 11:00:00,1530.0,True,77.0,48.0,1587
2017-09-06 12:00:00,1531.0,True,75.5,48.0,1596
2017-09-06 13:00:00,1579.0,True,75.0,47.0,1653
2017-09-06 14:00:00,1635.0,True,83.0,49.0,1729
2017-09-06 15:00:00,1674.0,True,90.0,50.0,1812
2017-09-06 16:00:00,1790.0,True,94.0,50.0,1889
2017-09-06 17:00:00,1946.0,True,97.0,48.0,2015
2017-09-06 18:00:00,2119.0,True,98.5,44.5,2144
2017-09-06 19:00:00,2280.0,True,99.0,45.0,2239
2017-09-06 20:00:00,2430.0,True,102.0,42.0,2328
2017-09-06 21:00:00,2541.0,True,101.0,41.0,2429
2017-09-06 22:00:00,2636.0,True,101.0,40.0,2537
2017-09-06 23:00:00,2710.0,True,101.0,38.0,2594
2017-09-07 00:00:00,2747.0,True,100.0,38.5,2699
2017-09-07 01:00:00,2731.0,True,97.0,40.0,2650
2017-09-07 02:00:00,2644.0,True,93.0,41.0,2572
2017-09-07 03:00:00,2550.0,True,89.0,42.0,2470
2017-09-07 04:00:00,2396.0,True,86.0,41.0,2368
2017-09-07 05:00:00,2225.0,True,88.0,44.0,2223
2017-09-07 06:00:00,2022.0,True,85.5,47.0,2030
2017-09-07 07:00:00,1854.0,True,80.0,53.0,1859
2017-09-07 08:00:00,1725.0,True,80.0,53.0,1738
2017-09-07 09:00:00,1635.0,True,76.0,52.0,1671
2017-09-07 10:00:00,1568.0,True,76.0,53.0,1610
2017-09-07 11:00:00,1535.0,True,77.0,56.0,1587
2017-09-07 12:00:00,1546.0,True,76.5,56.0,1596
2017-09-07 13:00:00,1610.0,True,77.0,57.0,1653
2017-09-07 14:00:00,1666.0,True,80.0,58.0,1729
2017-09-07 15:00:00,1694.0,True,85.0,56.0,1812
2017-09-07 16:00:00,1773.0,True,87.0,55.0,1889
2017-09-07 17:00:00,1873.0,True,93.0,53.0,2015
2017-09-07 18:00:00,2008.0,True,94.0,51.0,2144
2017-09-07 19:00:00,2165.0,True,97.0,50.0,2239
2017-09-07 20:00:00,2316.0,True,98.0,49.0,2328
2017-09-07 21:00:00,2467.0,True,97.0,50.0,2429
2017-09-07 22:00:00,2546.0,True,100.0,45.0,2537
2017-09-07 23:00:00,2569.0,True,99.0,44.0,2594
2017-09-08 00:00:00,2613.0,True,97.5,45.5,2699
2017-09-08 01:00:00,2628.0,True,90.0,54.0,2650
2017-09-08 02:00:00,2524.0,True,87.0,54.0,2572
2017-09-08 03:00:00,2408.0,True,85.0,55.0,2470
2017-09-08 04:00:00,2284.0,True,82.0,55.0,2368
2017-09-08 05:00:00,2123.0,True,81.0,55.0,2223
2017-09-08 06:00:00,1932.0,True,81.0,54.5,2030
2017-09-08 07:00:00,1774.0,True,81.0,54.0,1859
2017-09-08 08:00:00,1671.0,True,77.0,54.0,1738
2017-09-08 09:00:00,1590.0,True,79.0,53.0,1671
2017-09-08 10:00:00,1550.0,True,76.0,54.0,1610
2017-09-08 11:00:00,1515.0,True,77.0,53.0,1587
2017-09-08 12:00:00,1527.0,True,76.0,53.5,1596
2017-09-08 13:00:00,1577.0,True,78.0,58.0,1653
2017-09-08 14:00:00,1648.0,True,79.0,57.0,1729
2017-09-08 15:00:00,1701.0,True,82.0,55.0,1812
2017-09-08 16:00:00,1785.0,True,87.0,56.0,1889
2017-09-08 17:00:00,1875.0,True,89.0,55.0,2015
2017-09-08 18:00:00,2055.0,True,89.5,54.5,2144
2017-09-08 19:00:00,2126.0,True,93.0,51.0,2239
2017-09-08 20:00:00,2248.0,True,92.0,52.0,2328
2017-09-08 21:00:00,2345.0,True,93.0,51.0,2429
2017-09-08 22:00:00,2418.0,True,82.0,60.0,2537
2017-09-08 23:00:00,2402.0,True,74.0,66.0,2594
2017-09-09 00:00:00,2291.0,False,74.0,65.5,2699
2017-09-09 01:00:00,2141.0,False,76.0,61.0,2650
2017-09-09 02:00:00,2073.0,False,76.0,61.0,2572
2017-09-09 03:00:00,2025.0,False,75.0,62.0,2470
2017-09-09 04:00:00,1968.0,False,76.0,62.0,2368
2017-09-09 05:00:00,1892.0,False,77.0,63.0,2223
2017-09-09 06:00:00,1774.0,False,76.5,61.5,2030
2017-09-09 07:00:00,1664.0,False,75.0,61.0,1859
2017-09-09 08:00:00,1574.0,False,75.0,62.0,1738
2017-09-09 09:00:00,1528.0,False,76.0,61.0,1671
2017-09-09 10:00:00,1497.0,False,75.0,60.0,1610
2017-09-09 11:00:00,1480.0,False,75.0,60.0,1587
2017-09-09 12:00:00,1472.0,False,74.5,61.0,1596
2017-09-09 13:00:00,1487.0,False,74.0,63.0,1653
2017-09-09 14:00:00,1513.0,False,77.0,62.0,1729
2017-09-09 15:00:00,1560.0,False,79.0,61.0,1812
2017-09-09 16:00:00,1657.0,False,84.0,60.0,1889
2017-09-09 17:00:00,1742.0,False,87.0,60.0,2015
2017-09-09 18:00:00,1855.0,False,86.5,59.5,2144
2017-09-09 19:00:00,1975.0,False,89.0,59.0,2239
2017-09-09 20:00:00,2087.0,False,90.0,58.0,2328
2017-09-09 21:00:00,2194.0,False,92.0,57.0,2429
2017-09-09 22:00:00,2271.0,False,91.0,56.0,2537
2017-09-09 23:00:00,2327.0,False,92.0,57.0,2594
2017-09-10 00:00:00,2342.0,False,90.5,58.0,2699
2017-09-10 01:00:00,2292.0,False,87.0,59.0,2650
2017-09-10 02:00:00,2205.0,False,86.0,59.0,2572
2017-09-10 03:00:00,2148.0,False,85.0,58.0,2470
2017-09-10 04:00:00,2068.0,False,84.0,57.0,2368
2017-09-10 05:00:00,1966.0,False,83.0,58.0,2223
2017-09-10 06:00:00,1838.0,False,81.0,58.0,2030
2017-09-10 07:00:00,1721.0,False,79.0,58.0,1859
2017-09-10 08:00:00,1626.0,False,77.0,59.0,1738
2017-09-10 09:00:00,1551.0,False,76.0,60.0,1671
2017-09-10 10:00:00,1494.0,False,76.0,60.0,1610
2017-09-10 11:00:00,1454.0,False,74.0,58.0,1587
2017-09-10 12:00:00,1454.0,False,74.0,58.5,1596
2017-09-10 13:00:00,1454.0,False,73.0,60.0,1653
2017-09-10 14:00:00,1452.0,False,76.0,60.0,1729
2017-09-10 15:00:00,1494.0,False,81.0,60.0,1812
2017-09-10 16:00:00,1612.0,False,89.0,57.0,1889
2017-09-10 17:00:00,1744.0,False,93.0,56.0,2015
2017-09-10 18:00:00,1897.0,False,94.5,54.0,2144
2017-09-10 19:00:00,2070.0,False,98.0,51.0,2239
2017-09-10 20:00:00,2226.0,False,99.0,51.0,2328
2017-09-10 21:00:00,2380.0,False,98.0,51.0,2429
2017-09-10 22:00:00,2486.0,False,99.0,50.0,2537
2017-09-10 23:00:00,2527.0,False,100.0,50.0,2594
2017-09-11 00:00:00,2555.0,True,99.0,49.5,2699
2017-09-11 01:00:00,2547.0,True,96.0,48.0,2650
2017-09-11 02:00:00,2473.0,True,93.0,47.0,2572
2017-09-11 03:00:00,2187.0,True,91.0,47.0,2470
2017-09-11 04:00:00,2489.0,True,88.0,49.0,2368
2017-09-11 05:00:00,2166.0,True,90.0,50.0,2223
2017-09-11 06:00:00,1995.0,True,89.0,50.0,2030
2017-09-11 07:00:00,1853.0,True,84.0,50.0,1859
2017-09-11 08:00:00,1747.0,True,82.0,50.0,1738
2017-09-11 09:00:00,1672.0,True,84.0,50.0,1671
2017-09-11 10:00:00,1621.0,True,83.0,49.0,1610
2017-09-11 11:00:00,1584.0,True,81.0,50.0,1587
2017-09-11 12:00:00,1580.0,True,80.5,50.0,1596
2017-09-11 13:00:00,1645.0,True,80.0,53.0,1653
2017-09-11 14:00:00,1714.0,True,84.0,54.0,1729
2017-09-11 15:00:00,1777.0,True,92.0,50.0,1812
2017-09-11 16:00:00,1899.0,True,95.0,51.0,1889
2017-09-11 17:00:00,2035.0,True,97.0,52.0,2015
2017-09-11 18:00:00,2192.0,True,98.0,52.0,2144
2017-09-11 19:00:00,2379.0,True,101.0,50.0,2239
2017-09-11 20:00:00,2561.0,True,101.0,49.0,2328
2017-09-11 21:00:00,2676.0,True,101.0,47.0,2429
2017-09-11 22:00:00,2756.0,True,102.0,49.0,2537
2017-09-11 23:00:00,2804.0,True,101.0,49.0,2594
2017-09-12 00:00:00,2792.0,True,100.0,49.0,2699
2017-09-12 01:00:00,2749.0,True,98.0,49.0,2650
2017-09-12 02:00:00,2651.0,True,96.0,52.0,2572
2017-09-12 03:00:00,2585.0,True,96.0,50.0,2470
2017-09-12 04:00:00,2468.0,True,94.0,50.0,2368
2017-09-12 05:00:00,2328.0,True,91.0,52.0,2223
2017-09-12 06:00:00,2120.0,True,88.0,54.0,2030
2017-09-12 07:00:00,1933.0,True,84.0,55.0,1859
2017-09-12 08:00:00,1800.0,True,83.0,55.0,1738
2017-09-12 09:00:00,1698.0,True,79.0,56.0,1671
2017-09-12 10:00:00,1623.0,True,78.0,57.0,1610
2017-09-12 11:00:00,1578.0,True,77.0,57.0,1587
2017-09-12 12:00:00,1571.0,True,76.0,56.5,1596
2017-09-12 13:00:00,1622.0,True,77.0,56.0,1653
2017-09-12 14:00:00,1685.0,True,81.0,56.0,1729
2017-09-12 15:00:00,1749.0,True,87.0,56.0,1812
2017-09-12 16:00:00,1843.0,True,92.0,51.0,1889
2017-09-12 17:00:00,1986.0,True,98.0,44.0,2015
2017-09-12 18:00:00,2172.0,True,98.5,43.5,2144
2017-09-12 19:00:00,2350.0,True,103.0,45.0,2239
2017-09-12 20:00:00,2551.0,True,102.0,43.0,2328
2017-09-12 21:00:00,2686.0,True,103.0,40.0,2429
2017-09-12 22:00:00,2784.0,True,105.0,40.0,2537
2017-09-12 23:00:00,2865.0,True,102.0,41.0,2594
2017-09-13 00:00:00,2893.0,True,102.0,42.0,2699
2017-09-13 01:00:00,2848.0,True,98.0,48.0,2650
2017-09-13 02:00:00,2739.0,True,95.0,47.0,2572
2017-09-13 03:00:00,2617.0,True,93.0,47.0,2470
2017-09-13 04:00:00,2467.0,True,89.0,52.0,2368
2017-09-13 05:00:00,2266.0,True,86.0,54.0,2223
2017-09-13 06:00:00,2052.0,True,85.0,54.5,2030
2017-09-13 07:00:00,1858.0,True,82.0,56.0,1859
2017-09-13 08:00:00,1716.0,True,81.0,57.0,1738
2017-09-13 09:00:00,1634.0,True,79.0,57.0,1671
2017-09-13 10:00:00,1569.0,True,77.0,57.0,1610
2017-09-13 11:00:00,1532.0,True,77.0,56.0,1587
2017-09-13 12:00:00,1528.0,True,77.0,56.5,1596
2017-09-13 13:00:00,1578.0,True,77.0,57.0,1653
2017-09-13 14:00:00,1626.0,True,81.0,57.0,1729
2017-09-13 16:00:00,1790.0,True,91.0,52.0,1889
2017-09-13 17:00:00,1921.0,True,94.0,50.0,2015
2017-09-13 18:00:00,2077.0,True,95.5,50.0,2144
2017-09-13 19:00:00,2237.0,True,99.0,49.0,2239
2017-09-13 20:00:00,2407.0,True,101.0,49.0,2328
2017-09-13 21:00:00,2552.0,True,100.0,48.0,2429
2017-09-13 22:00:00,2646.0,True,101.0,48.0,2537
2017-09-13 23:00:00,2668.0,True,93.0,54.0,2594
2017-09-14 00:00:00,2689.0,True,93.5,54.0,2699
2017-09-14 01:00:00,2611.0,True,89.0,56.0,2650
2017-09-14 02:00:00,2507.0,True,94.0,51.0,2572
2017-09-14 03:00:00,2425.0,True,91.0,52.0,2470
2017-09-14 04:00:00,2324.0,True,89.0,53.0,2368
2017-09-14 05:00:00,2154.0,True,83.0,58.0,2223
2017-09-14 06:00:00,1963.0,True,82.5,57.0,2030
2017-09-14 07:00:00,1799.0,True,82.0,56.0,1859
2017-09-14 08:00:00,1681.0,True,82.0,56.0,1738
2017-09-14 09:00:00,1592.0,True,78.0,58.0,1671
2017-09-14 10:00:00,1529.0,True,79.0,58.0,1610
2017-09-14 11:00:00,1497.0,True,78.0,56.0,1587
2017-09-14 12:00:00,1497.0,True,78.5,56.0,1596
2017-09-14 13:00:00,1555.0,True,80.0,56.0,1653
2017-09-14 14:00:00,1634.0,True,83.0,56.0,1729
2017-09-14 15:00:00,1691.0,True,87.0,56.0,1812
2017-09-14 16:00:00,1810.0,True,90.0,56.0,1889
2017-09-14 17:00:00,1916.0,True,93.0,56.0,2015
2017-09-14 18:00:00,2026.0,True,94.5,55.0,2144
2017-09-14 19:00:00,2162.0,True,97.0,53.0,2239
2017-09-14 20:00:00,2302.0,True,97.0,52.0,2328
2017-09-14 21:00:00,2402.0,True,97.0,52.0,2429
2017-09-14 22:00:00,2474.0,True,97.0,50.0,2537
2017-09-14 23:00:00,2518.0,True,95.0,49.0,2594
2017-09-15 00:00:00,2530.0,True,94.0,50.0,2699
2017-09-15 01:00:00,2503.0,True,91.0,51.0,2650
2017-09-15 02:00:00,2429.0,True,88.0,52.0,2572
2017-09-15 03:00:00,2356.0,True,86.0,54.0,2470
2017-09-15 04:00:00,2240.0,True,84.0,54.0,2368
2017-09-15 05:00:00,2087.0,True,82.0,54.0,2223
2017-09-15 06:00:00,1915.0,True,81.5,54.0,2030
2017-09-15 07:00:00,1767.0,True,80.0,53.0,1859
2017-09-15 08:00:00,1641.0,True,79.0,56.0,1738
2017-09-15 09:00:00,1566.0,True,78.0,57.0,1671
2017-09-15 10:00:00,1512.0,True,77.0,57.0,1610
2017-09-15 11:00:00,1474.0,True,76.0,57.0,1587
2017-09-15 12:00:00,1475.0,True,75.5,57.0,1596
2017-09-15 13:00:00,1536.0,True,77.0,57.0,1653
2017-09-15 14:00:00,1602.0,True,79.0,57.0,1729
2017-09-15 15:00:00,1664.0,True,84.0,58.0,1812
2017-09-15 16:00:00,1759.0,True,86.0,57.0,1889
2017-09-15 17:00:00,1861.0,True,89.0,57.0,2015
2017-09-15 18:00:00,1984.0,True,89.5,56.5,2144
2017-09-15 19:00:00,2106.0,True,94.0,54.0,2239
2017-09-15 20:00:00,2196.0,True,92.0,54.0,2328
2017-09-15 21:00:00,2285.0,True,92.0,52.0,2429
2017-09-15 22:00:00,2338.0,True,93.0,50.0,2537
2017-09-15 23:00:00,2378.0,True,93.0,49.0,2594
2017-09-16 00:00:00,2397.0,False,91.5,49.5,2699
2017-09-16 01:00:00,2368.0,False,88.0,51.0,2650
2017-09-16 02:00:00,2257.0,False,86.0,52.0,2572
2017-09-16 03:00:00,2178.0,False,84.0,53.0,2470
2017-09-16 04:00:00,2084.0,False,82.0,53.0,2368
2017-09-16 05:00:00,1995.0,False,80.0,57.0,2223
2017-09-16 06:00:00,1843.0,False,79.0,57.5,2030
2017-09-16 07:00:00,1722.0,False,77.0,57.0,1859
2017-09-16 08:00:00,1614.0,False,76.0,56.0,1738
2017-09-16 09:00:00,1553.0,False,75.0,56.0,1671
2017-09-16 10:00:00,1496.0,False,73.0,56.0,1610
2017-09-16 11:00:00,1458.0,False,73.0,57.0,1587
2017-09-16 12:00:00,1444.0,False,71.5,57.0,1596
2017-09-16 13:00:00,1460.0,False,72.0,60.0,1653
2017-09-16 14:00:00,1477.0,False,74.0,59.0,1729
2017-09-16 15:00:00,1528.0,False,79.0,59.0,1812
2017-09-16 16:00:00,1645.0,False,83.0,58.0,1889
2017-09-16 17:00:00,1755.0,False,85.0,56.0,2015
2017-09-16 18:00:00,1863.0,False,87.0,54.5,2144
2017-09-16 19:00:00,1981.0,False,90.0,51.0,2239
2017-09-16 20:00:00,2091.0,False,94.0,46.0,2328
2017-09-16 21:00:00,2185.0,False,95.0,43.0,2429
2017-09-16 22:00:00,2263.0,False,93.0,46.0,2537
2017-09-16 23:00:00,2312.0,False,92.0,48.0,2594
2017-09-17 00:00:00,2338.0,False,91.0,49.5,2699
2017-09-17 01:00:00,2313.0,False,88.0,53.0,2650
2017-09-17 02:00:00,2238.0,False,85.0,53.0,2572
2017-09-17 03:00:00,2167.0,False,81.0,54.0,2470
2017-09-17 04:00:00,2063.0,False,81.0,56.0,2368
2017-09-17 05:00:00,1948.0,False,80.0,57.0,2223
2017-09-17 06:00:00,1821.0,False,79.0,57.5,2030
2017-09-17 07:00:00,1701.0,False,76.0,58.0,1859
2017-09-17 08:00:00,1592.0,False,74.0,58.0,1738
2017-09-17 09:00:00,1511.0,False,74.0,57.0,1671
2017-09-17 10:00:00,1453.0,False,74.0,55.0,1610
2017-09-17 11:00:00,1416.0,False,72.0,55.0,1587
2017-09-17 12:00:00,1390.0,False,71.5,54.5,1596
2017-09-17 13:00:00,1418.0,False,71.0,56.0,1653
2017-09-17 14:00:00,1424.0,False,76.0,58.0,1729
2017-09-17 15:00:00,1470.0,False,79.0,57.0,1812
2017-09-17 16:00:00,1585.0,False,85.0,58.0,1889
2017-09-17 17:00:00,1726.0,False,88.0,55.0,2015
2017-09-17 18:00:00,1859.0,False,89.5,53.0,2144
2017-09-17 19:00:00,1987.0,False,95.0,44.0,2239
2017-09-17 20:00:00,2106.0,False,95.0,41.0,2328
2017-09-17 21:00:00,2205.0,False,96.0,40.0,2429
2017-09-17 22:00:00,2290.0,False,96.0,41.0,2537
2017-09-17 23:00:00,2345.0,False,95.0,41.0,2594
2017-09-18 00:00:00,2380.0,True,93.5,40.5,2699
2017-09-18 01:00:00,2377.0,True,89.0,41.0,2650
2017-09-18 02:00:00,2295.0,True,86.0,41.0,2572
2017-09-18 03:00:00,2197.0,True,84.0,40.0,2470
2017-09-18 04:00:00,2078.0,True,81.0,40.0,2368
2017-09-18 05:00:00,1942.0,True,78.0,41.0,2223
2017-09-18 06:00:00,1775.0,True,77.5,42.0,2030
2017-09-18 07:00:00,1635.0,True,75.0,45.0,1859
2017-09-18 08:00:00,1535.0,True,74.0,46.0,1738
2017-09-18 09:00:00,1445.0,True,73.0,46.0,1671
2017-09-18 10:00:00,1407.0,True,72.0,47.0,1610
2017-09-18 11:00:00,1390.0,True,70.0,47.0,1587
2017-09-18 12:00:00,1398.0,True,69.5,47.5,1596
2017-09-18 13:00:00,1465.0,True,69.0,47.0,1653
2017-09-18 14:00:00,1540.0,True,73.0,50.0,1729
2017-09-18 15:00:00,1580.0,True,81.0,51.0,1812
2017-09-18 16:00:00,1660.0,True,86.0,53.0,1889
2017-09-18 17:00:00,1764.0,True,88.0,51.0,2015
2017-09-18 18:00:00,1925.0,True,91.0,49.5,2144
2017-09-18 19:00:00,2040.0,True,94.0,46.0,2239
2017-09-18 20:00:00,2163.0,True,95.0,44.0,2328
2017-09-18 21:00:00,2273.0,True,97.0,42.0,2429
2017-09-18 22:00:00,2370.0,True,96.0,42.0,2537
2017-09-18 23:00:00,2426.0,True,95.0,42.0,2594
2017-09-19 00:00:00,2480.0,True,94.0,43.5,2699
2017-09-19 01:00:00,2470.0,True,89.0,46.0,2650
2017-09-19 02:00:00,2389.0,True,86.0,44.0,2572
2017-09-19 03:00:00,2293.0,True,85.0,48.0,2470
2017-09-19 04:00:00,2177.0,True,83.0,49.0,2368
2017-09-19 05:00:00,2032.0,True,81.0,51.0,2223
2017-09-19 06:00:00,1850.0,True,80.0,51.0,2030
2017-09-19 07:00:00,1712.0,True,78.0,53.0,1859
2017-09-19 08:00:00,1616.0,True,78.0,57.0,1738
2017-09-19 09:00:00,1568.0,True,75.0,57.0,1671
2017-09-19 10:00:00,1525.0,True,78.0,57.0,1610
2017-09-19 11:00:00,1498.0,True,76.0,56.0,1587
2017-09-19 12:00:00,1497.0,True,75.5,56.5,1596
2017-09-19 13:00:00,1557.0,True,76.0,57.0,1653
2017-09-19 14:00:00,1644.0,True,80.0,60.0,1729
2017-09-19 15:00:00,1705.0,True,83.0,62.0,1812
2017-09-19 16:00:00,1798.0,True,87.0,61.0,1889
2017-09-19 17:00:00,1914.0,True,92.0,58.0,2015
2017-09-19 18:00:00,2052.0,True,92.0,56.5,2144
2017-09-19 19:00:00,2140.0,True,95.0,54.0,2239
2017-09-19 20:00:00,2208.0,True,95.0,54.0,2328
2017-09-19 21:00:00,2283.0,True,94.0,52.0,2429
2017-09-19 22:00:00,2364.0,True,94.0,51.0,2537
2017-09-19 23:00:00,2401.0,True,94.0,48.0,2594
2017-09-20 00:00:00,2424.0,True,93.0,47.5,2699
2017-09-20 01:00:00,2390.0,True,88.0,46.0,2650
2017-09-20 02:00:00,2305.0,True,86.0,47.0,2572
2017-09-20 03:00:00,2237.0,True,83.0,50.0,2470
2017-09-20 04:00:00,2150.0,True,81.0,52.0,2368
2017-09-20 05:00:00,2025.0,True,80.0,54.0,2223
2017-09-20 06:00:00,1837.0,True,80.0,54.5,2030
2017-09-20 07:00:00,1677.0,True,75.0,54.0,1859
2017-09-20 08:00:00,1577.0,True,75.0,56.0,1738
2017-09-20 09:00:00,1511.0,True,76.0,57.0,1671
2017-09-20 10:00:00,1464.0,True,73.0,57.0,1610
2017-09-20 11:00:00,1440.0,True,73.0,56.0,1587
2017-09-20 12:00:00,1458.0,True,72.0,55.5,1596
2017-09-20 13:00:00,1530.0,True,72.0,56.0,1653
2017-09-20 14:00:00,1598.0,True,79.0,58.0,1729
2017-09-20 15:00:00,1645.0,True,82.0,60.0,1812
2017-09-20 16:00:00,1724.0,True,86.0,62.0,1889
2017-09-20 17:00:00,1842.0,True,89.0,61.0,2015
2017-09-20 18:00:00,1961.0,True,91.0,56.5,2144
2017-09-20 19:00:00,2074.0,True,95.0,53.0,2239
2017-09-20 20:00:00,2179.0,True,95.0,51.0,2328
2017-09-20 21:00:00,2268.0,True,95.0,50.0,2429
2017-09-20 22:00:00,2362.0,True,95.0,47.0,2537
2017-09-20 23:00:00,2434.0,True,94.0,45.0,2594
2017-09-21 00:00:00,2463.0,True,93.0,45.0,2699
2017-09-21 01:00:00,2443.0,True,89.0,49.0,2650
2017-09-21 02:00:00,2368.0,True,87.0,49.0,2572
2017-09-21 03:00:00,2293.0,True,84.0,46.0,2470
2017-09-21 04:00:00,2161.0,True,81.0,44.0,2368
2017-09-21 05:00:00,1994.0,True,81.0,44.0,2223
2017-09-21 06:00:00,1808.0,True,80.5,43.0,2030
2017-09-21 07:00:00,1673.0,True,77.0,42.0,1859
2017-09-21 08:00:00,1574.0,True,76.0,43.0,1738
2017-09-21 09:00:00,1505.0,True,74.0,49.0,1671
2017-09-21 10:00:00,1444.0,True,76.0,54.0,1610
2017-09-21 11:00:00,1424.0,True,75.0,55.0,1587
2017-09-21 12:00:00,1455.0,True,74.0,54.5,1596
2017-09-21 13:00:00,1525.0,True,76.0,56.0,1653
2017-09-21 14:00:00,1617.0,True,79.0,57.0,1729
2017-09-21 15:00:00,1667.0,True,82.0,56.0,1812
2017-09-21 16:00:00,1706.0,True,86.0,55.0,1889
2017-09-21 17:00:00,1802.0,True,89.0,54.0,2015
2017-09-21 18:00:00,1908.0,True,91.0,50.0,2144
2017-09-21 19:00:00,2005.0,True,95.0,45.0,2239
2017-09-21 20:00:00,2113.0,True,95.0,44.0,2328
2017-09-21 21:00:00,2209.0,True,95.0,46.0,2429
2017-09-21 22:00:00,2303.0,True,95.0,43.0,2537
2017-09-21 23:00:00,2396.0,True,94.0,42.0,2594
2017-09-22 00:00:00,2423.0,True,92.5,43.0,2699
2017-09-22 01:00:00,2383.0,True,87.0,46.0,2650
2017-09-22 02:00:00,2326.0,True,85.0,44.0,2572
2017-09-22 03:00:00,2244.0,True,83.0,53.0,2470
2017-09-22 04:00:00,2148.0,True,81.0,52.0,2368
2017-09-22 05:00:00,1998.0,True,78.0,48.0,2223
2017-09-22 06:00:00,1826.0,True,78.5,47.0,2030
2017-09-22 07:00:00,1671.0,True,77.0,46.0,1859
2017-09-22 08:00:00,1576.0,True,76.0,46.0,1738
2017-09-22 09:00:00,1518.0,True,77.0,48.0,1671
2017-09-22 10:00:00,1459.0,True,75.0,48.0,1610
2017-09-22 11:00:00,1427.0,True,74.0,44.0,1587
2017-09-22 12:00:00,1444.0,True,74.0,42.5,1596
2017-09-22 13:00:00,1516.0,True,75.0,39.0,1653
2017-09-22 14:00:00,1594.0,True,77.0,40.0,1729
2017-09-22 15:00:00,1591.0,True,77.0,41.0,1812
2017-09-22 16:00:00,1654.0,True,80.0,45.0,1889
2017-09-22 17:00:00,1719.0,True,86.0,45.0,2015
